剧名称,group_title,发弹幕时刻相对于视频起始时间偏移量,累计点赞数,弹幕内容
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,244490,0,他80岁耶
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,150811,0,[偷笑][偷笑][偷笑]
北往,第4集,68325,0,魏宏二姐
北往,第1集,170637,0,刚开始正脸像江珊
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,88777,0,还没朵朵懂事儿呢，但好可爱
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,97492,0,王妈风韵犹存啊
撕夜,第4集,29334,0,哇～
那年冬至,第4集,49295,0,[笑哭][笑哭][笑哭]
北往,第2集,60221,0,摩托不加油呀？
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,182198,0,[捂脸][捂脸][捂脸][捂脸]
撕夜,第2集,3552,0,三刷
撕夜,第4集,144046,0,[送花][送花][送花]
撕夜,第3集,120777,0,配上这个音乐绝了
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,141149,3,变脸这一块那就是医生。
那年冬至,第1集,22542,0,二刷二刷[爽]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,174979,0,[偷笑][偷笑][鼓掌]
北往,第1集,155558,0,这个妈妈看着好熟悉，是长剧演员叫啥来着
那年冬至,第1集,71032,0,[笑哭][笑哭][笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,238105,0,搞笑你们是认真的[笑哭][笑哭]
那年冬至,第1集,157965,0,是个狠人[捂脸]
那年冬至,第2集,2355,0,ho——
北往,第1集,276344,0,新年快乐万事如意心想事成恭喜发财[送花][送花]
撕夜,第2集,120743,19,吓傻了
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,63555,0,[没看够][没看够][没看够][没看够][没看够]
幸得相遇离婚时,第3集,51224,0,好看[送花]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,87501,0,雅！实在是太雅了[偷笑]
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,125145,0,医学奇迹
家里家外,第2集,170614,0,这煤的质量好啊，摔那么远都没烂
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,91279,0,小王子[送花]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,236867,0,长的可以，但是被摔傻了。
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,179112,0,英宝演的好啊[偷笑]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,179841,0,真的太好看了，希望还有第四部。期待夫人二。
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,27881,0,太苦了，等这么久，但是[没看够]
北往,第5集,116395,0,哈哈[笑哭][笑哭][笑哭]
天下第一纨绔,第5集,55182,0,[捂脸][捂脸][捂脸]
云渺1：我修仙多年强亿点怎么了,第1集,18250,0,拍的很好
北往,第1集,21235,0,这不甘蔗吗[捂脸][捂脸][捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,89407,0,小王子[爱慕][爽]
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,33028,0,[鼓掌]
北往,第1集,282731,0,像大鹏
幸得相遇离婚时,第5集,37754,0,吃不饱都不带回家的
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,4908,0,[送花][送花]
北往,第4集,36493,0,演文章那个
天下第一纨绔,第3集,79489,1,羽儿估计是怪侠一枝梅
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,158572,0,[笑][笑][笑]
北往,第5集,141823,0,[捂脸][捂脸][捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,117500,0,王妈突然春心萌动[捂脸]
那年冬至,第1集,141189,0,一点毛病没有
云渺1：我修仙多年强亿点怎么了,第3集,918,0,[爱慕][爱慕][爱慕]
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,140919,0,压力
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,239680,0,帅锅！！！！[没看够][爱慕]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,107494,0,王干娘[捂脸][捂脸][捂脸]
北往,第4集,11258,0,[捂脸][捂脸][捂脸][捂脸]
荒年全村啃树皮，我有系统满仓肉,第2集,227996,0,头上咋啥也没有呀？
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,181772,0,我的妈妈耶
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,190910,0,玩具汽车
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,272582,0,细节，《蛋仔派对》
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,25179,0,等到了
北往,第1集,190694,0,为什么没说实话没买着车票[捂脸]
天下第一纨绔,第1集,62017,0,如烟[爱慕][爱慕][爱慕]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,189014,0,太奶也震惊了[笑哭][笑哭][笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,183591,0,我
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,90393,0,这是第三笫吧！
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,228524,0,就是就是
天下第一纨绔,第3集,78373,0,捧杀
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,189417,0,军装的帅[送花]
那年冬至,第4集,60035,0,[捂脸][捂脸][捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,124869,0,请假
那年冬至,第5集,79619,0,心动+1
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,194152,0,你相信光吗[捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,73082,0,果然好看
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,171712,0,快八十
天下第一纨绔,第3集,57355,0,同期声？
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,2412,0,太可爱了
撕夜,第2集,108298,0,笑死了。
那年冬至,第2集,109967,0,这个奶奶好眼熟啊！
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,11289,0,冷冷冷冷
天下第一纨绔,第3集,47583,1,小秦氏，
北往,第2集,58494,0,诗和远方，风和自由！踏上家的归途
北往,第1集,219215,0,征服里的罪魁祸首
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,95317,0,好油啊啊啊啊
北往,第2集,53561,0,想到蓝战非骑车回家过年了
北往,第2集,34749,0,真扯，加油吃饭的钱够买二趟车票了
撕夜,第2集,64983,3,[爱慕][爱慕]
撕夜,第4集,163916,0,有毒[捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第5集,99774,0,啥
天下第一纨绔,第3集,64772,0,吹捧得真高
家里家外,第5集,140386,0,四川人刷这剧亲切[捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,149071,0,是拈（nian）花惹草
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,28624,0,太可爱了吧[爱慕][爱慕][爱慕]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,95578,0,英宝[偷笑]
那年冬至,第2集,46850,0,[偷笑][偷笑][偷笑]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,98619,0,英宝来了[偷笑]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,101539,0,鹅好重口味
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,5511,0,[捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,171901,0,[捂脸][捂脸]这是啥啊
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,137983,0,666变脸比翻书还快
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,93091,0,家人们谁懂啊！！！来来来了了了
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,186666,0,这个兵服同志像薛洋
北往,第1集,36372,8,一人拿着个甘蔗[偷笑][偷笑]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,262263,0,麻辣毛蛋
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,99420,0,好好看[没看够][没看够][没看够]
家里家外,第3集,89695,0,有点歪哦
家里家外,第1集,87231,0,三刷
撕夜,第3集,78940,0,走病娇的路，说病娇的话，快堵回去
家里家外,第1集,92089,0,二刷
家里家外,第1集,41469,0,长江中下游怎么冒出四川话了？
天下第一纨绔,第1集,78863,0,不
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,96694,336,？王妈？第一时间想去王志猩[笑哭]
云渺1：我修仙多年强亿点怎么了,第1集,135613,0,不像92的老头
北往,第2集,13194,0,都智能手机了还没导航[笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,99613,68,妈妈～
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,47305,0,娱乐圈混不下去了换赛道了
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,271850,0,吓我一跳
十八岁太奶奶驾到，重整家族荣耀第三部,第5集,75184,0,感觉像是司机和张丽丽怀上的。
十八岁太奶奶驾到，重整家族荣耀第三部,第5集,8057,0,这个小钱也不像好人
幸得相遇离婚时,第4集,41142,0,[赞][赞][赞][赞]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,60820,5,来了来了
家里家外,第3集,60541,1,陷进去了
十八岁太奶奶驾到，重整家族荣耀第三部,第5集,14307,5,三四五的互动好有爱哦，喜欢他们仨间的氛围
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,264560,0,纪舟野好可爱。[笑]
家里家外,第2集,71636,0,爽
北往,第1集,168697,0,这哥俩还有那个妹子一个公司的，
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,155390,0,老年大学[捂脸]
那年冬至,第1集,186311,0,喜欢男主的声音
那年冬至,第1集,40046,0,翅也坐轮椅了[捂脸]
那年冬至,第2集,28681,0,这个欲言又止的小模样[偷笑]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,23392,0,三刷[偷笑]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,173952,0,不中了[笑哭]
家里家外,第2集,42693,1,[笑哭][笑哭][笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,101012,0,B王
荒年全村啃树皮，我有系统满仓肉,第3集,62435,0,[爽][爽][爽][爽][爽]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,107438,0,哈哈哈
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,115539,0,芳心纵火犯[捂脸][捂脸][捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,106751,0,不尬吗[捂脸][捂脸]
北往,第5集,144176,0,[捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,272289,0,哈哈哈哈哈
北往,第1集,217466,0,靠 眼睛怎么湿了[哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,202219,0,相信光
幸得相遇离婚时,第1集,25923,0,看剧就是要搭配弹幕呀[快哭了]
家里家外,第2集,178516,0,纪家纪言序居然会说四川话[爱慕][爱慕]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,162639,0,就是被打破头，失忆了，哈哈哈
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,91467,0,有这样的帅哥 我也想去做王妈[笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,9392,0,666有第三部
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,274123,0,这个小玩具好好玩呐
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,239944,1,迷妹+1[爱慕]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,240587,0,开心的像八岁孩子
撕夜,第3集,129813,0,下集见
家里家外,第4集,25283,0,哈哈怼的好，前檐水不往后檐流。点点滴在旧窝头
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,32029,0,终于出了[鼓掌][鼓掌][鼓掌]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,160782,16,祥子
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,235667,40,这小卷毛，哦哟
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,77453,27,《我在哪纪家就在哪》
十八岁太奶奶驾到，重整家族荣耀第三部,第5集,90673,0,密码
那年冬至,第1集,108699,0,哈哈哈 这次翅翅被强制啦[笑哭][笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,118029,0,我是一个传统的女人
荒年全村啃树皮，我有系统满仓肉,第3集,40318,3,[笑哭][笑哭][笑哭]
天下第一纨绔,第3集,95275,0,这个是大妈，不是后妈
北往,第1集,37064,0,梦幻联动啊
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,193395,0,哇！军装好帅啊！板正啊
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,94153,0,好油！！！！哈哈哈哈
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,94845,0,中央空调吧[笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,220990,0,笑死我了
幸得相遇离婚时,第2集,129686,0,[捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第5集,17861,0,司机合伙这个女的骗钱
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,28118,0,这是张昊玥吗？
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,68742,0,仅仅这么几天就好几万个点赞
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,50472,0,不错
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,211646,0,拉布布
撕夜,第3集,90463,11,小眼睛男生真好看
那年冬至,第5集,68186,0,真棒，flag立好了[笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,92317,0,开局王炸[捂脸]
北往,第1集,120071,0,就说在版纳
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,222800,0,[笑哭][笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,118951,0,好[送花]
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,95446,0,英宝来啦
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,196386,0,笑死
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,9469,0,报个到
北往,第1集,46007,0,教授
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,48355,0,假的吧
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,58165,0,张昊玥
那年冬至,第1集,41929,0,枢枢好美
北往,第1集,105563,0,云南
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,61863,27,小王子
天下第一纨绔,第1集,72821,0,[笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,90533,0,不许说柯以宝宝婴儿肥
幸得相遇离婚时,第4集,22512,0,坏了
那年冬至,第1集,135727,0,你可真体贴
家里家外,第2集,170379,0,这剧都是四川演员 肯定地道
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,204128,0,不要晚恋[捂脸][笑哭]
幸得相遇离婚时,第1集,58321,0,[吃瓜][吃瓜][吃瓜]
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,24277,0,好可爱
幸得相遇离婚时,第3集,14988,0,女主：不明显么[思考]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,254384,0,蛋仔什么？？？[笑哭][偷笑]
那年冬至,第2集,22443,0,[捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,179653,0,ber？俺不中了[捂脸]
北往,第2集,7866,0,哇半个地图
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,195897,0,奥特曼？
十八岁太奶奶驾到，重整家族荣耀第三部,第1集,71694,2,等好久了
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,173099,14,[捂脸][捂脸][捂脸]
北往,第2集,55678,7,实际上这么一路回家看看风景挺好的[笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,171623,0,[什么][什么][什么]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,228791,0,哇哦~
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,99776,0,好家伙，是个花花公子[捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第3集,15568,0,太可爱了
北往,第1集,296217,0,[笑哭][笑哭][笑哭]我还以为是那跑车呢
幸得相遇离婚时,第5集,60394,0,莫欺中年穷，莫欺老年穷，死者为大[捂脸]
十八岁太奶奶驾到，重整家族荣耀第三部,第5集,117625,0,哈哈哈倒反天罡[笑哭][笑哭]
十八岁太奶奶驾到，重整家族荣耀第三部,第2集,82144,0,老纪家祖宗给女娲送礼了吧
十八岁太奶奶驾到，重整家族荣耀第三部,第4集,61646,0,[笑哭][笑哭][笑哭]
云渺1：我修仙多年强亿点怎么了,第5集,37506,0,豆芽[笑哭]
